dt,neg,neu,pos,compound,volume
"2021-11-30 04:18:00",0.0362944305,0.8204243779,0.1432917714,0.3350392580,377
"2021-11-30 04:19:00",0.0325083137,0.8270308971,0.1404679269,0.3389665186,421
"2021-11-30 04:20:00",0.0308733620,0.8377729058,0.1313449740,0.3239176869,458
"2021-11-30 04:21:00",0.0299949758,0.8221281171,0.1478819102,0.3225849271,398
"2021-11-30 04:22:00",0.0302838869,0.8206675053,0.1490639448,0.3544110060,391
"2021-11-30 04:23:00",0.0325772166,0.8169063330,0.1505164504,0.3541040421,395
"2021-11-30 04:24:01",0.0351911783,0.8317426443,0.1330686212,0.2936088145,408
"2021-11-30 04:25:00",0.0360049866,0.8271570802,0.1368404031,0.3057114780,401
"2021-11-30 04:26:01",0.0265838932,0.8446107507,0.1288076043,0.3107877076,447
"2021-11-30 04:27:00",0.0384678207,0.8395841718,0.1219702959,0.2714289725,404
"2021-11-30 04:28:00",0.0288144331,0.8471134305,0.1240850538,0.2890425324,388
"2021-11-30 04:29:00",0.0446818173,0.8351312876,0.1201843470,0.2249568254,396
"2021-11-30 04:30:00",0.0328390226,0.8383658528,0.1287951171,0.2693158388,410
"2021-11-30 04:31:00",0.0425542742,0.8346651196,0.1227944568,0.2454048544,433
"2021-11-30 04:32:00",0.0335206091,0.8273188472,0.1391670257,0.3140171468,461
"2021-11-30 04:33:00",0.0236000009,0.8465378881,0.1298757344,0.3004794121,515
"2021-11-30 04:34:00",0.0282632746,0.8480530977,0.1236769930,0.2769913673,452
"2021-11-30 04:35:00",0.0381190479,0.8422554135,0.1196277067,0.2486344129,462
"2021-11-30 04:36:01",0.0316707306,0.8335000277,0.1348536611,0.3174856007,410
"2021-11-30 04:37:00",0.0287249461,0.8396993876,0.1315714270,0.2969889045,469
"2021-11-30 04:38:00",0.0261528157,0.8308472037,0.1429973245,0.3515514731,373
"2021-11-30 04:39:01",0.0306287706,0.8312737942,0.1381044090,0.3047496378,431
"2021-11-30 04:40:00",0.0288870633,0.8337618113,0.1373613924,0.3280550241,487
"2021-11-30 04:41:00",0.0327653512,0.8350811601,0.1321732402,0.3081510961,456
"2021-11-30 04:42:00",0.0257632751,0.8315508962,0.1426791996,0.3298433721,452
"2021-11-30 04:43:00",0.0313553549,0.8364897370,0.1321480572,0.3092858791,439
"2021-11-30 04:44:00",0.0318523794,0.8192380667,0.1489023864,0.3433276117,420
"2021-11-30 04:45:00",0.0274063125,0.8302820325,0.1423155814,0.3459737599,507
"2021-11-30 04:46:00",0.0338223241,0.8159680963,0.1502050161,0.3036924899,439
"2021-11-30 04:47:00",0.0337053128,0.8320941925,0.1342028975,0.2719973326,414
"2021-11-30 04:48:00",0.0361784026,0.8208732605,0.1429671347,0.3169464767,426
"2021-11-30 04:49:00",0.0279946942,0.8260371089,0.1459708214,0.3334180415,377
"2021-11-30 04:50:00",0.0277318303,0.8259173036,0.1463508755,0.3474328220,399
"2021-11-30 04:51:00",0.0297990646,0.8225560784,0.1476635486,0.3213698566,428
"2021-11-30 04:52:00",0.0333247669,0.8332009315,0.1334766299,0.2961282730,428
"2021-11-30 04:53:00",0.0298302285,0.8330890536,0.1370869577,0.3233761787,483
"2021-11-30 04:54:00",0.0244768206,0.8443002105,0.1312339902,0.3157580495,453
"2021-11-30 04:55:00",0.0311364755,0.8414069414,0.1274640262,0.2884853482,403
"2021-11-30 04:56:00",0.0341126136,0.8430991173,0.1227905378,0.2556225359,444
"2021-11-30 04:57:00",0.0313099399,0.8414229751,0.1272729039,0.2971699834,513
"2021-11-30 04:58:00",0.0289123598,0.8407191038,0.1303730309,0.2982986569,445
"2021-11-30 04:59:00",0.0284455642,0.8478588462,0.1236854866,0.2775915265,496
"2021-11-30 05:00:00",0.0305219125,0.8584740758,0.1110000014,0.2472468168,502
"2021-11-30 05:01:00",0.0294632651,0.8610653281,0.1094755083,0.2512765229,490
"2021-11-30 05:02:00",0.0363446809,0.8377361894,0.1259255260,0.2703102231,470
"2021-11-30 05:03:00",0.0305034965,0.8351281881,0.1343869418,0.3031643331,429
"2021-11-30 05:04:00",0.0342575759,0.8290476203,0.1367142797,0.3114963174,462
"2021-11-30 05:05:00",0.0363406576,0.8215604424,0.1421098858,0.3188747168,455
"2021-11-30 05:06:00",0.0331145041,0.8269084096,0.1399904639,0.3248522878,524
"2021-11-30 05:07:00",0.0331524014,0.8394091725,0.1274572015,0.2783515751,479
"2021-11-30 05:08:00",0.0410972238,0.8174404502,0.1414622962,0.2911700308,504
"2021-11-30 05:09:00",0.0359047614,0.8267440200,0.1373511851,0.2895621061,504
"2021-11-30 05:10:00",0.0276441276,0.8348345160,0.1375373602,0.3084455431,562
"2021-11-30 05:11:00",0.0338481478,0.8362647891,0.1298833340,0.2947098017,540
"2021-11-30 05:12:00",0.0312521756,0.8511043191,0.1176539138,0.2620940804,575
"2021-11-30 05:13:00",0.0323128477,0.8262700438,0.1414208561,0.3264919817,537
"2021-11-30 05:14:00",0.0370836295,0.8202811480,0.1426494718,0.3183804154,562
"2021-11-30 05:15:00",0.0295215510,0.8286594748,0.1418103427,0.3341162503,696
"2021-11-30 05:16:00",0.0357996523,0.8301115036,0.1340888441,0.2874453068,574
"2021-11-30 05:17:00",0.0312992968,0.8407112956,0.1279947162,0.3017145991,568
"2021-11-30 05:18:00",0.0267445017,0.8233875036,0.1498781741,0.3543067575,591
"2021-11-30 05:19:00",0.0336352736,0.8326951861,0.1336780787,0.3086914420,584
"2021-11-30 05:20:00",0.0341151915,0.8221669197,0.1437412351,0.3198727965,599
"2021-11-30 05:21:00",0.0328828245,0.8321925998,0.1349357963,0.3214443028,623
"2021-11-30 05:22:00",0.0398361273,0.8318808079,0.1282849163,0.2788999975,537
"2021-11-30 05:23:00",0.0355377868,0.8254411221,0.1390421838,0.2941430509,569
"2021-11-30 05:24:00",0.0309387762,0.8304584026,0.1386185288,0.3232615292,637
"2021-11-30 05:25:00",0.0353704914,0.8130787015,0.1515655667,0.3371536136,610
"2021-11-30 05:26:01",0.0306541733,0.8400971293,0.1292691678,0.2939529717,587
"2021-11-30 05:27:00",0.0307863243,0.8298324943,0.1393931657,0.3052776158,585
"2021-11-30 05:28:00",0.0323463604,0.8267921805,0.1408685595,0.3068813384,563
"2021-11-30 05:29:00",0.0337556712,0.8063141108,0.1599616110,0.3585649133,573
"2021-11-30 05:30:00",0.0347751379,0.8113436699,0.1539049298,0.3262011111,547
"2021-11-30 05:31:00",0.0361715779,0.8078630567,0.1559583992,0.3666473031,577
"2021-11-30 05:32:00",0.0290558562,0.8332252502,0.1377279311,0.3288248777,555
"2021-11-30 05:33:00",0.0296456143,0.8255316019,0.1448245645,0.3368873596,570
"2021-11-30 05:34:00",0.0332427174,0.8333349228,0.1334126145,0.3190522790,618
"2021-11-30 05:35:00",0.0317874625,0.8279862404,0.1402415931,0.3288762867,654
"2021-11-30 05:36:00",0.0293041747,0.8339622021,0.1367375702,0.3259876668,503
"2021-11-30 05:37:00",0.0329203047,0.8195977211,0.1474857628,0.3281294107,527
"2021-11-30 05:38:00",0.0303978492,0.8225505352,0.1470580697,0.3345520496,465
"2021-11-30 05:39:00",0.0328618549,0.8145567179,0.1525938213,0.3489591777,485
"2021-11-30 05:40:00",0.0350442640,0.8189094663,0.1460523158,0.3104957640,497
"2021-11-30 05:41:00",0.0340956673,0.8288267255,0.1370884478,0.3059454858,554
"2021-11-30 05:42:00",0.0281137619,0.8335082531,0.1383926570,0.3379203677,545
"2021-11-30 05:43:00",0.0343505740,0.8162816167,0.1493831426,0.3067910075,522
"2021-11-30 05:44:00",0.0332455076,0.8273872137,0.1393672675,0.3072151840,501
"2021-11-30 05:45:00",0.0338842981,0.8161301613,0.1499793380,0.3467710614,484
"2021-11-30 05:46:00",0.0336396918,0.8149903417,0.1513718665,0.3571117520,519
"2021-11-30 05:47:00",0.0285845865,0.8369755745,0.1344567686,0.3192203045,532
"2021-11-30 05:48:00",0.0314615369,0.8135742545,0.1549767405,0.3503513336,559
"2021-11-30 05:49:00",0.0331930593,0.8205466270,0.1462668180,0.3110409975,461
"2021-11-30 05:50:00",0.0356384628,0.8246211410,0.1397346109,0.3096190393,520
"2021-11-30 05:51:00",0.0323719159,0.8338462710,0.1338045597,0.3180229664,527
"2021-11-30 05:52:00",0.0314149670,0.8229812980,0.1456071436,0.3297021985,588
"2021-11-30 05:53:00",0.0306315795,0.8021221161,0.1672694683,0.3903520107,475
"2021-11-30 05:54:00",0.0357895829,0.8139833212,0.1502333283,0.3412754238,480
"2021-11-30 05:55:00",0.0321522206,0.8270422816,0.1408202946,0.2902065516,473
"2021-11-30 05:56:00",0.0335963704,0.8317074776,0.1347120255,0.2751870751,441
"2021-11-30 05:57:00",0.0323382653,0.8192960024,0.1483594030,0.3130395412,473
"2021-11-30 05:58:00",0.0373180062,0.8225057721,0.1401781589,0.2988875508,522
"2021-11-30 05:59:00",0.0324831232,0.8342426419,0.1332763731,0.2919413447,474
"2021-11-30 06:00:00",0.0292227976,0.8386960030,0.1320846230,0.3070193529,579
"2021-11-30 06:01:00",0.0285095535,0.8339490294,0.1375498921,0.3280664682,471
"2021-11-30 06:02:00",0.0322664082,0.8292007446,0.1385424733,0.3037944138,518
"2021-11-30 06:03:00",0.0358859487,0.8300305605,0.1341038644,0.3090637326,491
"2021-11-30 06:04:00",0.0378789827,0.8166093230,0.1455307901,0.3230963945,471
"2021-11-30 06:05:00",0.0326000005,0.8342347145,0.1331755072,0.2971871495,490
"2021-11-30 06:06:00",0.0264222641,0.8346621990,0.1389270574,0.3332186043,521
"2021-11-30 06:07:00",0.0335681289,0.8278036714,0.1386327893,0.2922962904,433
"2021-11-30 06:08:00",0.0388140045,0.8269277811,0.1342822760,0.2590487897,457
"2021-11-30 06:09:00",0.0337704606,0.8362435102,0.1299920231,0.2842277586,501
"2021-11-30 06:10:00",0.0393668637,0.8315147758,0.1291301847,0.2802331448,507
"2021-11-30 06:11:00",0.0316179022,0.8318406343,0.1365545839,0.3058329821,458
"2021-11-30 06:12:00",0.0241677854,0.8462125063,0.1296308786,0.3186995387,447
"2021-11-30 06:13:01",0.0324056782,0.8342596292,0.1333245486,0.3080040514,493
"2021-11-30 06:14:00",0.0320516527,0.8292024732,0.1387562007,0.3042256236,484
"2021-11-30 06:15:00",0.0300919041,0.8248096108,0.1451181620,0.3195518553,457
"2021-11-30 06:16:00",0.0290242415,0.8445454836,0.1264100969,0.2951717079,495
"2021-11-30 06:17:00",0.0343136452,0.8272484541,0.1384338140,0.3023816645,491
"2021-11-30 06:18:00",0.0290566664,0.8001683354,0.1707700044,0.3857238293,600
"2021-11-30 06:19:00",0.0358333327,0.8171172142,0.1470512748,0.3141994476,546
"2021-11-30 06:20:00",0.0262669101,0.8357696533,0.1379616112,0.3438725770,547
"2021-11-30 06:21:00",0.0297147892,0.8341232538,0.1361742914,0.3267107308,568
"2021-11-30 06:22:00",0.0295859370,0.8369492292,0.1334843785,0.3185079992,512
"2021-11-30 06:23:00",0.0300342739,0.8310947418,0.1388931423,0.3085231781,496
"2021-11-30 06:24:00",0.0315028690,0.8375162482,0.1310019046,0.2844634652,523
"2021-11-30 06:25:00",0.0330670513,0.8367030621,0.1302433014,0.2813917696,522
"2021-11-30 06:26:00",0.0377515256,0.8272668123,0.1349775940,0.2966887951,491
"2021-11-30 06:27:00",0.0377927348,0.8205854893,0.1416388899,0.2970476449,468
"2021-11-30 06:28:00",0.0363478251,0.8361835480,0.1274830848,0.2704710066,414
"2021-11-30 06:29:00",0.0330792069,0.8209168315,0.1460316777,0.3188318908,505
"2021-11-30 06:30:00",0.0312768035,0.8342846036,0.1344580948,0.3078976572,513
"2021-11-30 06:31:01",0.0284670424,0.8352523446,0.1362862587,0.3127000034,531
"2021-11-30 06:32:00",0.0295916330,0.8333007693,0.1371075660,0.3103332818,502
"2021-11-30 06:33:00",0.0288591553,0.8281086683,0.1430261582,0.3444197178,497
"2021-11-30 06:34:00",0.0280576497,0.8352195024,0.1367184073,0.3161946833,451
"2021-11-30 06:35:00",0.0296254903,0.8321058750,0.1382686347,0.3187123537,510
"2021-11-30 06:36:00",0.0350466408,0.8275895715,0.1373638064,0.2903195918,536
"2021-11-30 06:37:00",0.0334240645,0.8359526396,0.1306134164,0.3062504828,507
"2021-11-30 06:38:00",0.0408927947,0.8214903474,0.1376080811,0.3203275800,569
"2021-11-30 06:39:00",0.0341964923,0.8288964629,0.1369052678,0.3067940474,570
"2021-11-30 06:40:00",0.0326679088,0.8307220340,0.1366100758,0.3167716563,536
"2021-11-30 06:41:00",0.0339497104,0.8367059827,0.1293423623,0.2990073562,517
"2021-11-30 06:42:00",0.0312590562,0.8352445364,0.1334963739,0.3158657551,552
"2021-11-30 06:43:00",0.0268767998,0.8328816295,0.1402480006,0.3464174271,625
"2021-11-30 06:44:00",0.0281841643,0.8420292735,0.1297796965,0.3066604137,581
"2021-11-30 06:45:00",0.0309655797,0.8200923800,0.1489275396,0.3614460230,552
"2021-11-30 06:46:00",0.0264477916,0.8433976173,0.1301566213,0.3385319412,498
"2021-11-30 06:47:00",0.0323357396,0.8329331875,0.1347364634,0.3364287019,554
"2021-11-30 06:48:00",0.0299152862,0.8359870911,0.1341104954,0.3117929995,543
"2021-11-30 06:49:00",0.0275720004,0.8174679875,0.1549679935,0.3899773359,750
"2021-11-30 06:50:00",0.0278936177,0.8167503476,0.1553659588,0.3777124882,705
"2021-11-30 06:51:00",0.0293990690,0.8352282643,0.1353835464,0.3067015409,644
"2021-11-30 06:52:00",0.0372811519,0.8183082938,0.1444041580,0.3088189960,626
"2021-11-30 06:53:00",0.0401683338,0.8179616928,0.1418616623,0.3104441762,600
"2021-11-30 06:54:00",0.0318348780,0.8277391791,0.1404259205,0.3334470689,648
"2021-11-30 06:55:00",0.0352362059,0.8264327645,0.1383275837,0.2947013676,580
"2021-11-30 06:56:00",0.0328780897,0.8297347426,0.1373871565,0.3030082285,607
"2021-11-30 06:57:00",0.0330245905,0.8304967284,0.1364803314,0.2889409959,610
"2021-11-30 06:58:00",0.0327864252,0.8152565956,0.1519470215,0.3361986876,604
"2021-11-30 06:59:00",0.0322635248,0.8238185048,0.1439127326,0.2995986044,573
"2021-11-30 07:00:00",0.0351590924,0.8413408995,0.1234872192,0.2447335273,704
"2021-11-30 07:01:00",0.0342109948,0.8312496543,0.1345557272,0.2809402645,673
"2021-11-30 07:02:00",0.0366677381,0.8211011291,0.1422391683,0.3163813949,623
"2021-11-30 07:03:00",0.0327879786,0.8245609403,0.1426577568,0.3138156831,599
"2021-11-30 07:04:00",0.0320432447,0.8422954679,0.1256558597,0.2821688354,555
"2021-11-30 07:05:00",0.0287259128,0.8361528516,0.1351129562,0.3195033371,602
"2021-11-30 07:06:00",0.0293003414,0.8316928148,0.1390187740,0.3097119331,586
"2021-11-30 07:07:00",0.0363018252,0.8209552169,0.1427495927,0.3103676736,603
"2021-11-30 07:08:00",0.0300771818,0.8253070712,0.1446157694,0.3173260093,596
"2021-11-30 07:09:00",0.0339289531,0.8293481469,0.1367211342,0.2952032089,563
"2021-11-30 07:10:00",0.0361895077,0.8354196548,0.1283857822,0.2772282660,591
"2021-11-30 07:11:00",0.0275123157,0.8457044363,0.1267881840,0.3102881908,609
"2021-11-30 07:12:00",0.0345895849,0.8399188519,0.1254976988,0.2846128643,653
"2021-11-30 07:13:00",0.0355772376,0.8222894073,0.1421317011,0.2873162627,615
"2021-11-30 07:14:00",0.0308566671,0.8299883604,0.1391600072,0.3155873418,600
"2021-11-30 07:15:00",0.0263739973,0.8229743242,0.1506532878,0.3519553840,623
"2021-11-30 07:16:00",0.0300264079,0.8354172707,0.1345633864,0.3016669154,568
"2021-11-30 07:17:00",0.0279741101,0.8333268762,0.1387055069,0.3338134289,618
"2021-11-30 07:18:00",0.0282768738,0.8299608827,0.1417589635,0.3274138570,614
"2021-11-30 07:19:00",0.0312857144,0.8228518963,0.1458606273,0.3275839686,574
"2021-11-30 07:20:00",0.0315504260,0.8318307400,0.1366205066,0.3174285591,585
"2021-11-30 07:21:00",0.0235419348,0.8317241669,0.1447322518,0.3875408173,620
"2021-11-30 07:22:00",0.0332034193,0.8389863372,0.1278170943,0.2850695848,585
"2021-11-30 07:23:00",0.0349483080,0.8319500685,0.1330891252,0.3047356606,561
"2021-11-30 07:24:00",0.0287534483,0.8341431022,0.1371137947,0.3507756889,580
"2021-11-30 07:25:01",0.0239421334,0.8460343480,0.1300180852,0.3270352483,553
"2021-11-30 07:26:00",0.0307461545,0.8384923339,0.1307519227,0.3025113344,520
"2021-11-30 07:27:00",0.0224425923,0.8522925973,0.1252629608,0.3163305521,540
"2021-11-30 07:28:01",0.0276957303,0.8478754163,0.1244270429,0.2746729553,562
"2021-11-30 07:29:00",0.0311837457,0.8362844586,0.1325388700,0.2855627239,566
"2021-11-30 07:30:00",0.0301272720,0.8505619764,0.1193173528,0.2504082620,605
"2021-11-30 07:31:01",0.0324880295,0.8467882276,0.1207513809,0.2638819516,543
"2021-11-30 07:32:00",0.0273523126,0.8456316590,0.1270320266,0.2989870012,562
"2021-11-30 07:33:00",0.0253478996,0.8500521183,0.1246252134,0.2802369893,595
"2021-11-30 07:34:00",0.0248620063,0.8426308036,0.1325143427,0.2990010679,558
"2021-11-30 07:35:00",0.0334138498,0.8452094793,0.1213868260,0.2506123185,592
"2021-11-30 07:36:00",0.0299365073,0.8512222171,0.1188483238,0.2589091659,567
"2021-11-30 07:37:00",0.0330217779,0.8425843716,0.1244119778,0.2556871176,551
"2021-11-30 07:38:00",0.0307466667,0.8331961632,0.1360571384,0.3026826680,525
"2021-11-30 07:39:00",0.0281722974,0.8425675631,0.1292668879,0.2875086069,592
"2021-11-30 07:40:00",0.0274487641,0.8351219296,0.1374522895,0.2901830375,566
"2021-11-30 07:41:00",0.0257809181,0.8275159001,0.1467173100,0.3284579515,566
"2021-11-30 07:42:01",0.0306142326,0.8398239613,0.1295711547,0.2875222862,534
"2021-11-30 07:43:00",0.0265084747,0.8327457905,0.1407532990,0.3432945311,531
"2021-11-30 07:44:00",0.0310705677,0.8430619836,0.1258743554,0.2698335648,581
"2021-11-30 07:45:00",0.0302135181,0.8437096477,0.1260798723,0.2692437768,651
"2021-11-30 07:46:00",0.0262409244,0.8529834747,0.1207854748,0.2796470225,606
"2021-11-30 07:47:00",0.0224580411,0.8507062793,0.1268479079,0.2995557785,572
"2021-11-30 07:48:00",0.0290352348,0.8412516713,0.1297265142,0.2839343846,596
"2021-11-30 07:49:00",0.0278433096,0.8500862718,0.1220950708,0.2687318623,568
"2021-11-30 07:50:00",0.0254058447,0.8517646194,0.1228344142,0.2980394363,616
"2021-11-30 07:51:00",0.0280336384,0.8409633040,0.1310137659,0.2916186452,654
"2021-11-30 07:52:00",0.0381358787,0.8344702125,0.1273999959,0.2752163410,655
"2021-11-30 07:53:00",0.0242930148,0.8550255299,0.1206763238,0.2645265758,587
"2021-11-30 07:54:00",0.0282006692,0.8420317769,0.1297759265,0.2886911333,598
"2021-11-30 07:55:00",0.0220848899,0.8460984826,0.1318302155,0.3141733408,589
"2021-11-30 07:56:00",0.0285867900,0.8415222764,0.1298924685,0.2942422330,651
"2021-11-30 07:57:00",0.0235394519,0.8402801752,0.1361867934,0.3191016018,621
"2021-11-30 07:58:00",0.0265266281,0.8526228070,0.1208668649,0.2643900812,676
"2021-11-30 07:59:00",0.0257793888,0.8432189822,0.1310161054,0.3035897017,621
"2021-11-30 08:00:00",0.0303930137,0.8407146931,0.1289068460,0.2589861751,687
"2021-11-30 08:01:00",0.0266254172,0.8384531736,0.1349297613,0.3087352812,598
"2021-11-30 08:02:00",0.0308069885,0.8419101238,0.1272895187,0.2675158083,601
"2021-11-30 08:03:00",0.0272786319,0.8347641230,0.1379743516,0.3150129914,585
"2021-11-30 08:04:00",0.0223499164,0.8439900279,0.1336716413,0.3076366484,603
"2021-11-30 08:05:00",0.0367514119,0.8433530927,0.1199053675,0.2175963223,708
"2021-11-30 08:06:00",0.0337925069,0.8539265394,0.1122795418,0.2094365954,694
"2021-11-30 08:07:00",0.0310964920,0.8411228061,0.1277859658,0.2576861382,570
"2021-11-30 08:08:00",0.0317977145,0.8410423994,0.1271598637,0.2508099377,613
"2021-11-30 08:09:00",0.0282375775,0.8529860377,0.1187857166,0.2343209684,644
"2021-11-30 08:10:00",0.0322333351,0.8448206186,0.1229682565,0.2457730174,630
"2021-11-30 08:11:00",0.0245486870,0.8378469944,0.1376012415,0.3247146904,647
"2021-11-30 08:12:00",0.0236518886,0.8398965597,0.1364466399,0.3098320067,609
"2021-11-30 08:13:00",0.0281771328,0.8329210877,0.1389017701,0.3121563494,621
"2021-11-30 08:14:01",0.0287892148,0.8430310488,0.1281813681,0.2821910083,612
"2021-11-30 08:15:00",0.0289407168,0.8414430618,0.1296333820,0.2682558596,641
"2021-11-30 08:16:00",0.0265872534,0.8452382684,0.1281942278,0.2835181952,659
"2021-11-30 08:17:00",0.0315257236,0.8382250667,0.1302620620,0.2684213817,622
"2021-11-30 08:18:00",0.0314153172,0.8345905542,0.1339985281,0.2676325440,679
"2021-11-30 08:19:00",0.0299345516,0.8367503881,0.1333120316,0.2774048746,657
"2021-11-30 08:20:00",0.0300411936,0.8305568099,0.1394232959,0.3084517121,704
"2021-11-30 08:21:00",0.0300128702,0.8337928057,0.1362033486,0.3124669194,777
"2021-11-30 08:22:00",0.0279622134,0.8516842127,0.1203495264,0.2621989250,741
"2021-11-30 08:23:00",0.0283108670,0.8316781521,0.1400151253,0.3211216033,727
"2021-11-30 08:24:00",0.0300350618,0.8383429646,0.1316173822,0.2856530547,656
"2021-11-30 08:25:00",0.0245183017,0.8483206630,0.1271669120,0.2904162407,683
"2021-11-30 08:26:00",0.0303655267,0.8416641951,0.1279717684,0.2805927098,673
"2021-11-30 08:27:00",0.0294057969,0.8414739370,0.1291130483,0.2677420378,690
"2021-11-30 08:28:00",0.0281157400,0.8435231447,0.1283595711,0.3006743789,648
"2021-11-30 08:29:00",0.0279311333,0.8417977095,0.1302697212,0.3011149168,697
"2021-11-30 08:30:01",0.0291005019,0.8460728526,0.1248316616,0.2747116983,796
"2021-11-30 08:31:00",0.0350000001,0.8380973935,0.1268924475,0.2386516035,688
"2021-11-30 08:32:00",0.0299427714,0.8420813084,0.1279728860,0.2849611342,664
"2021-11-30 08:33:00",0.0293730162,0.8528618813,0.1177634895,0.2661357224,630
"2021-11-30 08:34:00",0.0254519619,0.8425859213,0.1319499314,0.2938925624,739
"2021-11-30 08:35:00",0.0300833341,0.8516228199,0.1183026284,0.2546611130,684
"2021-11-30 08:36:00",0.0279721785,0.8486955166,0.1233153045,0.2764822245,647
"2021-11-30 08:37:00",0.0270628091,0.8553256392,0.1176033095,0.2693978548,605
"2021-11-30 08:38:00",0.0289780218,0.8435039520,0.1275211871,0.2708791196,637
"2021-11-30 08:39:00",0.0272699818,0.8444742560,0.1282504499,0.2850998342,563
"2021-11-30 08:40:00",0.0285433065,0.8551858068,0.1162677184,0.2551437914,635
"2021-11-30 08:41:00",0.0277452227,0.8465095758,0.1257340759,0.2717009485,628
"2021-11-30 08:42:01",0.0285417382,0.8499199152,0.1215366274,0.2648204565,587
"2021-11-30 08:43:00",0.0255889967,0.8480323553,0.1263883561,0.3010720015,618
"2021-11-30 08:44:00",0.0255931672,0.8433851004,0.1310310513,0.2888655365,644
"2021-11-30 08:45:00",0.0258460287,0.8592285514,0.1149254441,0.2553215623,617
"2021-11-30 08:46:00",0.0280584302,0.8486109972,0.1233272105,0.2612063587,599
"2021-11-30 08:47:00",0.0285415277,0.8451827168,0.1262724251,0.2811908722,602
"2021-11-30 08:48:00",0.0247332286,0.8494836092,0.1257737875,0.2920418084,641
"2021-11-30 08:49:00",0.0211081505,0.8543291688,0.1245579943,0.3135669231,638
"2021-11-30 08:50:00",0.0302503593,0.8479208350,0.1218043193,0.2767188549,695
"2021-11-30 08:51:00",0.0288365074,0.8488682508,0.1222857162,0.2927326858,630
"2021-11-30 08:52:00",0.0286666658,0.8436936140,0.1276296228,0.2970372140,594
"2021-11-30 08:53:00",0.0319696963,0.8429119587,0.1251240969,0.2739571333,693
"2021-11-30 08:54:00",0.0371424109,0.8324366212,0.1304209679,0.2649734020,639
"2021-11-30 08:55:00",0.0257935785,0.8425688148,0.1316330284,0.3036934137,654
"2021-11-30 08:56:00",0.0270499308,0.8375922441,0.1353481263,0.3111392558,721
"2021-11-30 08:57:00",0.0299393106,0.8390344977,0.1310220659,0.3001091182,725
"2021-11-30 08:58:00",0.0348307192,0.8456504941,0.1195203736,0.2684611380,638
"2021-11-30 08:59:00",0.0278298184,0.8405918479,0.1315888613,0.3092246950,664
"2021-11-30 09:00:00",0.0312697627,0.8441216946,0.1245997474,0.2804524601,797
"2021-11-30 09:01:00",0.0287411176,0.8319860697,0.1392588764,0.3265974522,788
"2021-11-30 09:02:00",0.0353559107,0.8252894878,0.1393386424,0.3069902956,753
"2021-11-30 09:03:00",0.0305869244,0.8415349126,0.1278677583,0.2650827765,673
"2021-11-30 09:04:00",0.0308022685,0.8475672603,0.1216272265,0.2531883419,617
"2021-11-30 09:05:00",0.0311360955,0.8426287174,0.1262292862,0.2771738172,676
"2021-11-30 09:06:01",0.0265342258,0.8431785703,0.1302976161,0.3023345172,672
"2021-11-30 09:07:00",0.0295190085,0.8391950130,0.1312842965,0.3029173613,605
"2021-11-30 09:08:00",0.0228774585,0.8451876044,0.1319334358,0.3227232993,661
"2021-11-30 09:09:00",0.0271405838,0.8457214832,0.1271312982,0.2600680292,754
"2021-11-30 09:10:00",0.0278966948,0.8371322155,0.1349765807,0.3000541329,726
"2021-11-30 09:11:01",0.0289138183,0.8448038697,0.1262852848,0.2723365426,673
"2021-11-30 09:12:00",0.0286391191,0.8520606160,0.1193126738,0.2548052371,726
"2021-11-30 09:13:00",0.0309143327,0.8445222378,0.1245683655,0.2703211010,607
"2021-11-30 09:14:00",0.0302898549,0.8623884320,0.1073217392,0.2429904342,690
"2021-11-30 09:15:00",0.0256819483,0.8584441543,0.1158753559,0.2764912546,698
"2021-11-30 09:16:00",0.0276143998,0.8565871716,0.1158064008,0.2673947215,625
"2021-11-30 09:17:00",0.0283099040,0.8531565666,0.1185431331,0.2604164481,626
"2021-11-30 09:18:00",0.0304165371,0.8477597237,0.1218174696,0.2502123117,641
"2021-11-30 09:19:00",0.0336015522,0.8447178006,0.1216713190,0.2360869795,645
"2021-11-30 09:20:00",0.0328589343,0.8563040495,0.1108432636,0.2235899717,638
"2021-11-30 09:21:00",0.0259742346,0.8455910087,0.1284251213,0.2940576375,621
"2021-11-30 09:22:00",0.0268685073,0.8430454731,0.1300763041,0.2749878168,616
"2021-11-30 09:23:00",0.0198079590,0.8525674939,0.1276349425,0.2828498185,578
"2021-11-30 09:24:00",0.0252006371,0.8483120799,0.1264952272,0.2707304060,628
"2021-11-30 09:25:00",0.0229883716,0.8558638096,0.1211544871,0.2797734141,602
"2021-11-30 09:26:00",0.0310097560,0.8406260014,0.1283739805,0.2857375741,615
"2021-11-30 09:27:00",0.0279077161,0.8482965231,0.1238018125,0.2856583893,661
"2021-11-30 09:28:00",0.0295351632,0.8299914002,0.1404837072,0.3214873075,583
"2021-11-30 09:29:00",0.0256544799,0.8346928954,0.1396526545,0.3290051222,547
"2021-11-30 09:30:00",0.0255372673,0.8526568413,0.1218074560,0.2742864788,644
"2021-11-30 09:31:00",0.0192036480,0.8560699224,0.1247264445,0.2924392223,658
"2021-11-30 09:32:00",0.0249253735,0.8475970030,0.1274910420,0.2979088128,670
"2021-11-30 09:33:00",0.0217645261,0.8456100821,0.1326299757,0.3153298199,654
"2021-11-30 09:34:00",0.0225102678,0.8483759761,0.1291105896,0.3023993671,633
