dt,neg,neu,pos,compound,volume
"2021-11-30 23:03:00",0.0305880755,0.8429701924,0.1264092177,0.2808211446,369
"2021-11-30 23:02:00",0.0317265205,0.8377099633,0.1305055320,0.2816767991,362
"2021-11-30 23:01:00",0.0249250643,0.8566537499,0.1183850095,0.2652423680,387
"2021-11-30 23:00:01",0.0346150547,0.8528021574,0.1125634387,0.2531771958,465
"2021-11-30 22:59:00",0.0245024748,0.8422722816,0.1331930757,0.3188378811,404
"2021-11-30 22:58:00",0.0299528539,0.8478386998,0.1221488863,0.2616533637,403
"2021-11-30 22:57:00",0.0276397988,0.8641611934,0.1081637293,0.2441891730,397
"2021-11-30 22:56:01",0.0248010196,0.8539183736,0.1212500036,0.2990737259,392
"2021-11-30 22:55:00",0.0233969074,0.8433453441,0.1332551539,0.3044883907,388
"2021-11-30 22:54:00",0.0262139030,0.8428636193,0.1308877021,0.3017162979,374
"2021-11-30 22:53:00",0.0339030027,0.8368729949,0.1291570365,0.2810164094,433
"2021-11-30 22:52:01",0.0244203974,0.8434776068,0.1320597082,0.3035251200,402
"2021-11-30 22:51:01",0.0305585358,0.8477365971,0.1216902435,0.2783456147,410
"2021-11-30 22:50:01",0.0227812491,0.8408906460,0.1363072991,0.3085401058,384
"2021-11-30 22:49:00",0.0275654327,0.8385506272,0.1338666677,0.3023528457,405
"2021-11-30 22:48:01",0.0266228281,0.8466947675,0.1266253144,0.2829473913,403
"2021-11-30 22:47:01",0.0309823230,0.8451591134,0.1238484830,0.2645189464,396
"2021-11-30 22:46:00",0.0270471461,0.8421935439,0.1307320148,0.2850498855,403
"2021-11-30 22:45:01",0.0224795453,0.8618704677,0.1156522706,0.2739759088,440
"2021-11-30 22:44:00",0.0289546493,0.8500567079,0.1209795922,0.2770063579,441
"2021-11-30 22:43:00",0.0268221162,0.8445144296,0.1286418289,0.2788242698,416
"2021-11-30 22:42:01",0.0202137772,0.8510854840,0.1286650896,0.3146472573,421
"2021-11-30 22:41:01",0.0271411482,0.8241985440,0.1486267895,0.3512595594,418
"2021-11-30 22:40:00",0.0304193553,0.8371092081,0.1324540973,0.3060600460,403
"2021-11-30 22:39:01",0.0249605570,0.8424570560,0.1325637996,0.3139037192,431
"2021-11-30 22:38:00",0.0270289164,0.8440265059,0.1289228946,0.2666930258,415
"2021-11-30 22:37:00",0.0260279905,0.8443740606,0.1295776069,0.2817727625,393
"2021-11-30 22:36:01",0.0179690477,0.8506737947,0.1313499957,0.3219628632,420
"2021-11-30 22:35:00",0.0235147066,0.8521445990,0.1243161783,0.2823433876,408
"2021-11-30 22:34:01",0.0274417344,0.8414850831,0.1310596168,0.2879390121,369
"2021-11-30 22:33:00",0.0213691927,0.8556259274,0.1230024472,0.2789070904,409
"2021-11-30 22:32:00",0.0297921058,0.8392631412,0.1309447438,0.2984763086,380
"2021-11-30 22:31:00",0.0279406179,0.8472138047,0.1248218492,0.2678636611,421
"2021-11-30 22:30:00",0.0290810280,0.8605039716,0.1104189754,0.2262930870,506
"2021-11-30 22:29:00",0.0255234577,0.8398024440,0.1346740723,0.3155419827,405
"2021-11-30 22:28:00",0.0289665814,0.8440616727,0.1269588619,0.2803408802,389
"2021-11-30 22:27:00",0.0334850959,0.8453468680,0.1211598888,0.2579379380,369
"2021-11-30 22:26:00",0.0305321105,0.8440068960,0.1254472435,0.2687332630,436
"2021-11-30 22:25:00",0.0291503761,0.8542732000,0.1165864691,0.2664478719,399
"2021-11-30 22:24:01",0.0290491395,0.8540344238,0.1168918908,0.2651039362,407
"2021-11-30 22:23:00",0.0267248675,0.8394523859,0.1338148117,0.3054055572,378
"2021-11-30 22:22:01",0.0283684209,0.8531157970,0.1185026318,0.2665881515,380
"2021-11-30 22:21:01",0.0301620793,0.8525504470,0.1172752306,0.2629773617,327
"2021-11-30 22:20:00",0.0240959302,0.8445726633,0.1313052326,0.3069104552,344
"2021-11-30 22:19:01",0.0333323441,0.8364391923,0.1302225590,0.2869454026,337
"2021-11-30 22:18:00",0.0214865599,0.8590107560,0.1194838732,0.2786569893,372
"2021-11-30 22:17:00",0.0205444749,0.8545309901,0.1248975769,0.3046770990,371
"2021-11-30 22:16:01",0.0240409635,0.8436578512,0.1322771013,0.3225052953,415
"2021-11-30 22:15:00",0.0262903217,0.8554714918,0.1182332486,0.2811230719,403
"2021-11-30 22:14:00",0.0270980392,0.8535854220,0.1192885190,0.2474442571,357
"2021-11-30 22:13:00",0.0271629076,0.8499674201,0.1228621528,0.2873401046,399
"2021-11-30 22:12:00",0.0238850862,0.8567310572,0.1193716377,0.2872004807,409
"2021-11-30 22:11:01",0.0219775904,0.8538851738,0.1241176501,0.2660473287,357
"2021-11-30 22:10:01",0.0334734060,0.8486781716,0.1178297848,0.2477239370,376
"2021-11-30 22:09:01",0.0347461551,0.8391769528,0.1260358989,0.2449353784,390
"2021-11-30 22:08:01",0.0291165803,0.8593989611,0.1114637330,0.2313168347,386
"2021-11-30 22:07:01",0.0259918030,0.8558852673,0.1181010902,0.2636005580,366
"2021-11-30 22:06:00",0.0277500004,0.8606048226,0.1116397828,0.2539072633,372
"2021-11-30 22:05:01",0.0223469939,0.8565847278,0.1210628450,0.2877931595,366
"2021-11-30 22:04:00",0.0303669069,0.8409352303,0.1286474764,0.2883678675,417
"2021-11-30 22:03:01",0.0245249346,0.8486509323,0.1268031448,0.3006034195,381
"2021-11-30 22:02:00",0.0315228328,0.8600296974,0.1084452048,0.2151627839,438
"2021-11-30 22:01:00",0.0323250555,0.8550474048,0.1125959381,0.2240839750,443
"2021-11-30 22:00:01",0.0318966247,0.8588396907,0.1092426181,0.2264329046,474
"2021-11-30 21:59:00",0.0238609109,0.8468273282,0.1292877644,0.2958062291,417
"2021-11-30 21:58:00",0.0426734686,0.8418796062,0.1154204085,0.1809859127,490
"2021-11-30 21:57:00",0.0238024388,0.8549634218,0.1211975589,0.3022702336,410
"2021-11-30 21:56:01",0.0259733647,0.8625181317,0.1114794165,0.2513036430,413
"2021-11-30 21:55:00",0.0474927537,0.8506630659,0.1018369570,0.1185465604,552
"2021-11-30 21:54:00",0.0262523592,0.8487877250,0.1249457523,0.2639742792,424
"2021-11-30 21:53:01",0.0379615389,0.8528393507,0.1091764718,0.1889610887,442
"2021-11-30 21:52:00",0.0200604536,0.8599546552,0.1199496239,0.2874068022,397
"2021-11-30 21:51:00",0.0284584444,0.8576326966,0.1138820350,0.2548975945,373
"2021-11-30 21:50:01",0.0314098038,0.8563882113,0.1121725515,0.2358137220,510
"2021-11-30 21:49:00",0.0231026690,0.8759075999,0.1009486690,0.2368069887,487
"2021-11-30 21:48:00",0.0160148032,0.8751578927,0.1088026315,0.2468634844,608
"2021-11-30 21:47:00",0.0305264629,0.8464345336,0.1229860708,0.2622910738,359
"2021-11-30 21:46:01",0.0261402112,0.8409364820,0.1328888834,0.2927682400,378
"2021-11-30 21:45:01",0.0306606218,0.8487746119,0.1205284968,0.2639707327,386
"2021-11-30 21:44:00",0.0315226652,0.8390106559,0.1294346601,0.2815301418,375
"2021-11-30 21:43:00",0.0267348699,0.8621901870,0.1110605150,0.2629711926,347
"2021-11-30 21:42:01",0.0282485038,0.8538173437,0.1178802401,0.2724275589,334
"2021-11-30 21:41:00",0.0306145251,0.8469944000,0.1223603338,0.2551265359,358
"2021-11-30 21:40:00",0.0296657681,0.8441078067,0.1261832863,0.2676371932,371
"2021-11-30 21:39:00",0.0274877381,0.8457384109,0.1267329752,0.2956833839,367
"2021-11-30 21:38:00",0.0291504171,0.8548467755,0.1159777194,0.2435278594,359
"2021-11-30 21:37:00",0.0281398967,0.8554222584,0.1163989604,0.2766425014,386
"2021-11-30 21:36:01",0.0258955918,0.8488190174,0.1252529025,0.2867152989,431
"2021-11-30 21:35:00",0.0254828501,0.8568865657,0.1175831109,0.2889741361,379
"2021-11-30 21:34:01",0.0282666665,0.8451651931,0.1265304387,0.3047147691,345
"2021-11-30 21:33:00",0.0239622649,0.8535498381,0.1224582195,0.2901679277,371
"2021-11-30 21:32:00",0.0308959000,0.8434132338,0.1256624609,0.2964646816,317
"2021-11-30 21:31:01",0.0266092550,0.8419974446,0.1313547492,0.3208406270,389
"2021-11-30 21:30:01",0.0274396781,0.8513860703,0.1211394072,0.2807761431,373
"2021-11-30 21:29:01",0.0248488374,0.8550435901,0.1200843006,0.2776398361,344
"2021-11-30 21:28:01",0.0240127873,0.8307774663,0.1452250630,0.3270756900,391
"2021-11-30 21:27:01",0.0303870961,0.8311313391,0.1384400874,0.3050686717,434
"2021-11-30 21:26:00",0.0285333339,0.8216589689,0.1498076916,0.3375169337,390
"2021-11-30 21:25:01",0.0312271602,0.8343481421,0.1344197541,0.2972054183,405
"2021-11-30 21:24:00",0.0329134874,0.8346539736,0.1324351132,0.2836911082,393
"2021-11-30 21:23:00",0.0284360908,0.8415037394,0.1300476193,0.2960681617,399
"2021-11-30 21:22:01",0.0272074472,0.8418404460,0.1309521347,0.2961417437,376
"2021-11-30 21:21:00",0.0250208341,0.8385393620,0.1364537030,0.3195407391,432
"2021-11-30 21:20:01",0.0274018273,0.8442853689,0.1282899529,0.2915746570,438
"2021-11-30 21:19:01",0.0178911574,0.8391882181,0.1429047585,0.3667072654,441
"2021-11-30 21:18:01",0.0219104122,0.8324382305,0.1456416398,0.3378368020,413
"2021-11-30 21:17:00",0.0259176474,0.8432540894,0.1308164746,0.3213033080,425
"2021-11-30 21:16:01",0.0194216594,0.8365045786,0.1440668255,0.3574340940,434
"2021-11-30 21:15:01",0.0267055966,0.8469975591,0.1262627691,0.2875275016,411
"2021-11-30 21:14:01",0.0329469703,0.8321287632,0.1348611116,0.2975121140,396
"2021-11-30 21:13:00",0.0318924747,0.8448763490,0.1231747344,0.2487526834,372
"2021-11-30 21:12:00",0.0290539842,0.8516477942,0.1192570701,0.2425030917,389
"2021-11-30 21:11:00",0.0312035624,0.8527379036,0.1159847304,0.2523709834,393
"2021-11-30 21:10:01",0.0304545462,0.8609795570,0.1084977239,0.2388743162,440
"2021-11-30 21:09:00",0.0248304661,0.8512555361,0.1238280088,0.2718285024,407
"2021-11-30 21:08:01",0.0315413326,0.8405093551,0.1279093325,0.2681701481,375
"2021-11-30 21:07:00",0.0310792346,0.8538962007,0.1150000021,0.2608057261,366
"2021-11-30 21:06:01",0.0363154188,0.8406541944,0.1229976639,0.2626616955,428
"2021-11-30 21:05:01",0.0308229662,0.8529090881,0.1162392348,0.2711574137,418
"2021-11-30 21:04:00",0.0286189318,0.8427475691,0.1286092252,0.2904791236,412
"2021-11-30 21:03:00",0.0274481140,0.8534882069,0.1190235838,0.2979514003,424
"2021-11-30 21:02:01",0.0300447065,0.8491129279,0.1208211780,0.2792581320,425
"2021-11-30 21:01:00",0.0394552834,0.8445420265,0.1159837395,0.2166566402,369
"2021-11-30 21:00:00",0.0333977789,0.8497511148,0.1168533340,0.2641104460,450
"2021-11-30 20:59:01",0.0317768827,0.8385940790,0.1295887083,0.2814120948,372
"2021-11-30 20:58:01",0.0356997326,0.8464048505,0.1178552285,0.2392892689,373
"2021-11-30 20:57:01",0.0352809280,0.8485103250,0.1161778346,0.2459667474,388
"2021-11-30 20:56:00",0.0326131582,0.8732604980,0.0940947384,0.1759050041,380
"2021-11-30 20:55:00",0.0311892591,0.8592634201,0.1095319688,0.2184488475,391
"2021-11-30 20:54:01",0.0276485011,0.8480081558,0.1243215278,0.2467550337,367
"2021-11-30 20:53:00",0.0264354832,0.8624262810,0.1111221164,0.2439140528,434
"2021-11-30 20:52:00",0.0288934018,0.8460811973,0.1249746159,0.2702469528,394
"2021-11-30 20:51:01",0.0291632656,0.8421887755,0.1286326498,0.2670181096,392
"2021-11-30 20:50:00",0.0356864594,0.8434062004,0.1208978593,0.2660605609,421
"2021-11-30 20:49:00",0.0261214469,0.8445426226,0.1292868257,0.2825762331,387
"2021-11-30 20:48:01",0.0270527638,0.8566080332,0.1163065359,0.2689005136,398
"2021-11-30 20:47:01",0.0218325481,0.8690707684,0.1090801880,0.2551613152,424
"2021-11-30 20:46:00",0.0315188915,0.8478362560,0.1206221655,0.2521395385,397
"2021-11-30 20:45:00",0.0283831768,0.8465210199,0.1250817776,0.2715324759,428
"2021-11-30 20:44:01",0.0266034491,0.8515517116,0.1218300462,0.2682802975,406
"2021-11-30 20:43:00",0.0274864864,0.8550594449,0.1174216196,0.2539848685,370
"2021-11-30 20:42:00",0.0310175437,0.8599978089,0.1089583337,0.2408024073,456
"2021-11-30 20:41:00",0.0197071955,0.8633722067,0.1168883368,0.2958458960,403
"2021-11-30 20:40:00",0.0345386527,0.8482269049,0.1172044873,0.2208675742,401
"2021-11-30 20:39:00",0.0338203311,0.8600732684,0.1060851067,0.2262042612,423
"2021-11-30 20:38:01",0.0234971438,0.8691171408,0.1073228568,0.2522268593,350
"2021-11-30 20:37:01",0.0335320346,0.8372033238,0.1292423457,0.2724548876,359
"2021-11-30 20:36:01",0.0283333324,0.8500913382,0.1215358004,0.2750328481,405
"2021-11-30 20:35:00",0.0318496227,0.8609298468,0.1071904749,0.2427180409,399
"2021-11-30 20:34:01",0.0253291763,0.8542444110,0.1203965098,0.2680723071,401
"2021-11-30 20:33:00",0.0361606218,0.8420466185,0.1217720211,0.2752134800,386
"2021-11-30 20:32:00",0.0289515015,0.8372910023,0.1337598115,0.2948512733,433
"2021-11-30 20:31:00",0.0345508866,0.8377411366,0.1276526600,0.2586741149,452
"2021-11-30 20:30:00",0.0313090011,0.8454914689,0.1231873482,0.2450092435,411
"2021-11-30 20:29:00",0.0286543909,0.8405580521,0.1307563782,0.2741481662,353
"2021-11-30 20:28:00",0.0371068716,0.8464275002,0.1164249331,0.2354307920,393
"2021-11-30 20:27:00",0.0276951864,0.8634251356,0.1088395715,0.2576010823,374
"2021-11-30 20:26:01",0.0217077751,0.8705308437,0.1077131331,0.2447831035,373
"2021-11-30 20:25:00",0.0284766834,0.8630077839,0.1084740907,0.2446567416,386
"2021-11-30 20:24:00",0.0252817962,0.8672693372,0.1074189544,0.2540471256,401
"2021-11-30 20:23:00",0.0304049775,0.8499479890,0.1196040735,0.2605192363,442
"2021-11-30 20:22:01",0.0210201014,0.8640904427,0.1148442179,0.2919457257,398
"2021-11-30 20:21:00",0.0296545457,0.8539038897,0.1163974032,0.2688199878,385
"2021-11-30 20:20:00",0.0370829478,0.8535599113,0.1093456224,0.2342444658,434
"2021-11-30 20:19:01",0.0266666673,0.8488507271,0.1244278625,0.2892796099,402
"2021-11-30 20:18:00",0.0325203836,0.8608992696,0.1065251827,0.2347417325,417
"2021-11-30 20:17:01",0.0237619057,0.8536916375,0.1225102022,0.2771820724,441
"2021-11-30 20:16:01",0.0267014559,0.8532912731,0.1199441776,0.2722912729,412
"2021-11-30 20:15:01",0.0221987572,0.8681345582,0.1096128374,0.2522519529,483
"2021-11-30 20:14:01",0.0312840082,0.8517875671,0.1168353185,0.2355305552,419
"2021-11-30 20:13:01",0.0335848555,0.8685300350,0.0977806821,0.1817647517,383
"2021-11-30 20:12:01",0.0266982540,0.8654887676,0.1077256873,0.2436583489,401
"2021-11-30 20:11:01",0.0251887329,0.8556957841,0.1190619692,0.2600061893,355
"2021-11-30 20:10:01",0.0255432688,0.8534519076,0.1210168302,0.2666098475,416
"2021-11-30 20:09:00",0.0303753670,0.8554075956,0.1142052785,0.2498466223,341
"2021-11-30 20:08:01",0.0268342700,0.8559101224,0.1172668561,0.2451971918,356
"2021-11-30 20:07:00",0.0223246384,0.8635217547,0.1141739115,0.2626333237,345
"2021-11-30 20:06:01",0.0307703074,0.8473809361,0.1218459383,0.2671535015,357
"2021-11-30 20:05:01",0.0215073898,0.8483793139,0.1301256120,0.2975418866,406
"2021-11-30 20:04:01",0.0276138615,0.8570420742,0.1153440624,0.2204512358,404
"2021-11-30 20:03:00",0.0289625674,0.8579358459,0.1131069511,0.2609323561,374
"2021-11-30 20:02:00",0.0307093598,0.8507857323,0.1185000017,0.2578335106,406
"2021-11-30 20:01:00",0.0274158418,0.8637499809,0.1088490114,0.2372205406,404
"2021-11-30 20:00:00",0.0276066251,0.8597163558,0.1126790866,0.2436463833,483
"2021-11-30 19:59:01",0.0292135421,0.8456536531,0.1251406223,0.2658838630,384
"2021-11-30 19:58:00",0.0236204192,0.8578010201,0.1185968593,0.2806774974,382
"2021-11-30 19:57:00",0.0276760571,0.8517675996,0.1205539927,0.2707798183,426
"2021-11-30 19:56:00",0.0260144230,0.8517139554,0.1222764403,0.2680084109,416
"2021-11-30 19:55:01",0.0238891412,0.8621176481,0.1139954776,0.2577366531,442
"2021-11-30 19:54:00",0.0303196721,0.8502131104,0.1194713116,0.2432356626,488
"2021-11-30 19:53:01",0.0279882122,0.8455657959,0.1264400780,0.2795280814,509
"2021-11-30 19:52:00",0.0287362114,0.8517218232,0.1195467636,0.2578397989,417
"2021-11-30 19:51:01",0.0301414393,0.8516625166,0.1181960329,0.2599325180,403
"2021-11-30 19:50:00",0.0392736569,0.8471918106,0.1135447547,0.2389879823,391
"2021-11-30 19:49:00",0.0292693339,0.8524240255,0.1183200032,0.2696178555,375
"2021-11-30 19:48:00",0.0341851003,0.8481986523,0.1176117361,0.2614422143,443
"2021-11-30 19:47:01",0.0286426805,0.8556228280,0.1157344878,0.2456650138,403
"2021-11-30 19:46:01",0.0243241750,0.8523324132,0.1233351678,0.2696422935,364
"2021-11-30 19:45:00",0.0268271882,0.8534354568,0.1197396293,0.2266306430,434
"2021-11-30 19:44:00",0.0218190122,0.8895210028,0.0886617899,0.1859107912,547
"2021-11-30 19:43:00",0.0337020196,0.8549696803,0.1113358587,0.2399969697,396
"2021-11-30 19:42:01",0.0358066298,0.8444696069,0.1197430938,0.2412908822,362
"2021-11-30 19:41:00",0.0294282045,0.8398538232,0.1307256371,0.2891995013,390
"2021-11-30 19:40:00",0.0348342545,0.8585138321,0.1066436470,0.2181193382,362
"2021-11-30 19:39:01",0.0281989109,0.8645013571,0.1073133498,0.2510073483,367
"2021-11-30 19:38:01",0.0310467836,0.8504853845,0.1184824556,0.2610111237,342
"2021-11-30 19:37:00",0.0374264717,0.8522146940,0.1103647053,0.2304041237,340
"2021-11-30 19:36:00",0.0364574455,0.8355611563,0.1279946864,0.2652526498,376
"2021-11-30 19:35:00",0.0390804596,0.8489770293,0.1119712666,0.2117775828,348
"2021-11-30 19:34:00",0.0419438221,0.8387022614,0.1193651706,0.2202584296,356
"2021-11-30 19:33:00",0.0351776518,0.8307879567,0.1340544373,0.2880286574,349
"2021-11-30 19:32:00",0.0376333334,0.8431888819,0.1191805527,0.2312686145,360
"2021-11-30 19:31:00",0.0420716256,0.8441845775,0.1137658432,0.1915528923,363
"2021-11-30 19:30:01",0.0364474989,0.8481174707,0.1154474989,0.2311094999,400
"2021-11-30 19:29:01",0.0284480881,0.8550928831,0.1164699420,0.2587595582,366
"2021-11-30 19:28:01",0.0343693197,0.8426192999,0.1230340898,0.2442511320,352
"2021-11-30 19:27:01",0.0290027633,0.8431353569,0.1278563589,0.2870129943,362
"2021-11-30 19:26:01",0.0359426439,0.8376010060,0.1264663339,0.2854097188,401
"2021-11-30 19:25:00",0.0271590911,0.8447701931,0.1281060576,0.2820653915,396
"2021-11-30 19:24:00",0.0257581528,0.8409510851,0.1333260834,0.2907714546,368
"2021-11-30 19:23:00",0.0338135138,0.8564000130,0.1098243222,0.2452948689,370
"2021-11-30 19:22:00",0.0311844666,0.8368397951,0.1319805831,0.2668264508,412
"2021-11-30 19:21:00",0.0348632708,0.8370696902,0.1281179637,0.2638150156,373
"2021-11-30 19:20:01",0.0340443365,0.8550541997,0.1109137908,0.2294061631,406
"2021-11-30 19:19:01",0.0296572167,0.8425876498,0.1277654618,0.2610139251,388
"2021-11-30 19:18:00",0.0323753431,0.8287424445,0.1388876736,0.2903320491,365
"2021-11-30 19:17:00",0.0394104496,0.8441765904,0.1164203957,0.2240604460,402
"2021-11-30 19:16:01",0.0315561220,0.8372040987,0.1312398016,0.2659933567,392
"2021-11-30 19:15:00",0.0336145237,0.8539497256,0.1124413386,0.2325963676,358
"2021-11-30 19:14:00",0.0343043469,0.8539068103,0.1118012443,0.2355925441,322
"2021-11-30 19:13:00",0.0402357727,0.8441707492,0.1155989170,0.2097487748,369
"2021-11-30 19:12:00",0.0355504826,0.8390120268,0.1254326850,0.2481608242,416
"2021-11-30 19:11:01",0.0299073625,0.8486317992,0.1214869395,0.2498075962,421
"2021-11-30 19:10:01",0.0392476432,0.8415023685,0.1192759424,0.2500181496,424
"2021-11-30 19:09:00",0.0332673043,0.8409522772,0.1258090734,0.2446083575,419
"2021-11-30 19:08:00",0.0362947360,0.8274973631,0.1362210512,0.2788252532,380
"2021-11-30 19:07:01",0.0387729593,0.8413801193,0.1198341846,0.2304586768,392
"2021-11-30 19:06:00",0.0336296298,0.8440617323,0.1223160475,0.2538526058,405
"2021-11-30 19:05:01",0.0402076356,0.8341981173,0.1255966574,0.2694169581,419
"2021-11-30 19:04:00",0.0392087139,0.8282981515,0.1324977130,0.2839277387,436
"2021-11-30 19:03:00",0.0283282828,0.8620176911,0.1096742451,0.2539128661,396
"2021-11-30 19:02:00",0.0358666666,0.8470869660,0.1170260906,0.2428852171,345
"2021-11-30 19:01:01",0.0361820459,0.8392169476,0.1245935187,0.2496999949,401
"2021-11-30 19:00:00",0.0305619650,0.8539423347,0.1154978648,0.2348247916,468
"2021-11-30 18:59:01",0.0406117029,0.8502872586,0.1090904251,0.2083526552,376
"2021-11-30 18:58:00",0.0340056643,0.8344872594,0.1314985901,0.2934175730,353
"2021-11-30 18:57:01",0.0365905501,0.8503884673,0.1130209938,0.2407438308,381
"2021-11-30 18:56:01",0.0456851870,0.8392169476,0.1151031777,0.2149092555,378
"2021-11-30 18:55:00",0.0271827951,0.8473414183,0.1254811883,0.2592362761,372
"2021-11-30 18:54:01",0.0372646227,0.8381476402,0.1245765984,0.2488882989,359
"2021-11-30 18:53:01",0.0354398824,0.8559530973,0.1086011752,0.2091290355,341
"2021-11-30 18:52:01",0.0394388065,0.8459552526,0.1146179140,0.2292964160,335
"2021-11-30 18:51:01",0.0312531628,0.8472531438,0.1215012670,0.2457215190,395
"2021-11-30 18:50:01",0.0354903042,0.8288365602,0.1356869787,0.2425448745,361
"2021-11-30 18:49:01",0.0292644631,0.8245812654,0.1461542696,0.3100683093,363
"2021-11-30 18:48:00",0.0408067219,0.8212829232,0.1379131675,0.2519291341,357
"2021-11-30 18:47:01",0.0349273756,0.8426843286,0.1223966479,0.2459938526,358
"2021-11-30 18:46:01",0.0317098461,0.8488989472,0.1194119155,0.2368810922,386
"2021-11-30 18:45:01",0.0299480874,0.8312158585,0.1388469934,0.2862855196,366
"2021-11-30 18:44:00",0.0336121880,0.8298005462,0.1366149634,0.2991318703,361
"2021-11-30 18:43:01",0.0384135805,0.8330339789,0.1285648197,0.2753675878,324
"2021-11-30 18:42:01",0.0296990890,0.8459544182,0.1243799403,0.2798483372,329
"2021-11-30 18:41:01",0.0405075513,0.8376435041,0.1218489408,0.2663486302,331
"2021-11-30 18:40:01",0.0277638491,0.8370000124,0.1352623850,0.2938017547,343
"2021-11-30 18:39:01",0.0235868953,0.8359003067,0.1405213624,0.3140179515,351
"2021-11-30 18:38:00",0.0364637300,0.8490284681,0.1145129502,0.2440279722,386
"2021-11-30 18:37:00",0.0342762135,0.8347877264,0.1309539676,0.2494163662,391
"2021-11-30 18:36:01",0.0339825861,0.8338283300,0.1321990043,0.2773999870,402
"2021-11-30 18:35:01",0.0321813039,0.8485496044,0.1192691252,0.2451982945,353
"2021-11-30 18:34:00",0.0394425765,0.8303529620,0.1302184910,0.2485585362,357
"2021-11-30 18:33:00",0.0288016312,0.8437282443,0.1274646670,0.2638152242,368
"2021-11-30 18:32:01",0.0397183895,0.8405459523,0.1197500005,0.2125790268,348
"2021-11-30 18:31:00",0.0345576927,0.8435329795,0.1219148338,0.2310291231,364
"2021-11-30 18:30:01",0.0274505205,0.8564453125,0.1161119789,0.2480643243,384
"2021-11-30 18:29:00",0.0356554873,0.8538536429,0.1104908511,0.2297076285,328
"2021-11-30 18:28:00",0.0359358601,0.8342040777,0.1298658848,0.2527501583,343
"2021-11-30 18:27:00",0.0289280582,0.8451294899,0.1259568334,0.2817867994,417
"2021-11-30 18:26:00",0.0301888548,0.8440836072,0.1257368475,0.2746120691,323
"2021-11-30 18:25:00",0.0333636366,0.8468454480,0.1198121235,0.2592745423,330
"2021-11-30 18:24:01",0.0355149880,0.8337057233,0.1307929158,0.2527915537,367
"2021-11-30 18:23:00",0.0304526314,0.8313999772,0.1381578892,0.2869218290,380
"2021-11-30 18:22:00",0.0302744564,0.8389456272,0.1307880431,0.2702192962,368
"2021-11-30 18:21:01",0.0386631861,0.8285796642,0.1327650100,0.2877953053,383
"2021-11-30 18:20:01",0.0356560014,0.8361439705,0.1282293350,0.2870821357,375
"2021-11-30 18:19:00",0.0353088602,0.8362987638,0.1283999979,0.2966584861,395
"2021-11-30 18:18:01",0.0372387692,0.8384373784,0.1243498847,0.2701803744,423
"2021-11-30 18:17:00",0.0346071422,0.8309081793,0.1344923526,0.2870841920,392
"2021-11-30 18:16:00",0.0367572829,0.8415485620,0.1216990277,0.2568002343,412
"2021-11-30 18:15:00",0.0318239294,0.8396546245,0.1285372525,0.2886428833,443
"2021-11-30 18:14:00",0.0341256410,0.8375974298,0.1282794923,0.2801215351,390
"2021-11-30 18:13:00",0.0376094542,0.8388880491,0.1235049739,0.2480987608,402
"2021-11-30 18:12:00",0.0409104116,0.8459273577,0.1131525412,0.2211091965,413
"2021-11-30 18:11:01",0.0442506969,0.8282312155,0.1275264621,0.2563078105,359
"2021-11-30 18:10:00",0.0364080183,0.8325046897,0.1310825497,0.2604160309,424
"2021-11-30 18:09:00",0.0394624285,0.8506589532,0.1098815054,0.2356927693,346
"2021-11-30 18:08:00",0.0315940306,0.8484895229,0.1199223846,0.2609919310,335
"2021-11-30 18:07:00",0.0277768355,0.8486694694,0.1235593185,0.2827005684,354
"2021-11-30 18:06:00",0.0337315053,0.8542246819,0.1120602712,0.2502972484,365
"2021-11-30 18:05:00",0.0383269750,0.8578038216,0.1038773805,0.2426231652,367
"2021-11-30 18:04:01",0.0307860691,0.8519477844,0.1172661707,0.2421069592,402
"2021-11-30 18:03:01",0.0313571431,0.8408362865,0.1278065443,0.2688354254,336
"2021-11-30 18:02:00",0.0410741754,0.8496291041,0.1092857122,0.2176791281,364
"2021-11-30 18:01:00",0.0351105519,0.8512989879,0.1135653257,0.2275738716,398
"2021-11-30 18:00:00",0.0406617634,0.8612794280,0.0980693251,0.1996584088,476
"2021-11-30 17:59:00",0.0350638293,0.8427287340,0.1222393587,0.2539186180,376
"2021-11-30 17:58:01",0.0340850577,0.8397769928,0.1261494309,0.2656894326,435
"2021-11-30 17:57:00",0.0316673853,0.8606565595,0.1076717079,0.2304086387,463
"2021-11-30 17:56:00",0.0340242125,0.8289999962,0.1369685233,0.3029505908,413
"2021-11-30 17:55:00",0.0335651040,0.8519583344,0.1144817695,0.2574169338,384
"2021-11-30 17:54:00",0.0444832034,0.8397415876,0.1158010364,0.2142167985,387
"2021-11-30 17:53:00",0.0355837569,0.8417664766,0.1226370558,0.2545428872,394
"2021-11-30 17:52:01",0.0354975127,0.8308333158,0.1336716413,0.2882559597,402
"2021-11-30 17:51:00",0.0307989139,0.8476304412,0.1215923950,0.3021423817,368
"2021-11-30 17:50:01",0.0384449661,0.8497704864,0.1117962524,0.2310824394,427
"2021-11-30 17:49:00",0.0298316833,0.8489257693,0.1212376207,0.2796381116,404
"2021-11-30 17:48:01",0.0358894244,0.8495048285,0.1146105751,0.2466673106,416
"2021-11-30 17:47:01",0.0345164575,0.8416101336,0.1238987371,0.2704204917,395
